timestamp,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:89:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:31:95:**,30:87:D9:B1:5B:**,30:87:D9:71:FC:**,30:87:D9:B1:5C:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:F1:59:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:B1:7D:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:5B:**,30:87:D9:71:55:**,30:87:D9:F1:7D:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,A8:5E:45:1B:B8:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:B1:9A:**,30:87:D9:B1:59:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**
1662477013.540762,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-44,-100,-100,-73,-53,-100,-100,-79,-100,-54,-100,-81,-73,-43,-77,-72,-100,-72,-43,-53,-100,-100,-100,-100,-100,-100,-73,-100,-100,-69,-75
1662477014.540856,-100,-50,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-77,-79,-74,-51,-80,-100,-77,-100,-50,-100,-81,-74,-35,-77,-73,-77,-80,-26,-49,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-73
1662477015.541313,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-72,-100,-100,-100,-100,-100,-72,-100,-100,-77,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-78,-75,-71,-100,-100,-76,-100,-100,-100,-72,-100,-100,-100,-35,-100,-100,-70,-64,-72,-100,-81,-100,-63,-100,-100,-72,-37,-76,-75,-100,-75,-37,-64,-100,-100,-100,-100,-100,-100,-70,-100,-100,-71,-72
1662477016.541346,-100,-60,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-68,-100,-82,-100,-46,-100,-100,-100,-81,-100,-100,-80,-78,-75,-75,-100,-73,-81,-100,-100,-73,-81,-82,-100,-46,-75,-76,-67,-60,-74,-100,-69,-100,-61,-100,-72,-70,-47,-69,-75,-75,-74,-47,-61,-100,-100,-100,-100,-100,-100,-76,-100,-100,-66,-76
1662477017.540621,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-66,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-65,-78,-100,-100,-67,-100,-100,-100,-53,-74,-74,-70,-64,-100,-100,-65,-100,-62,-100,-79,-62,-53,-65,-100,-75,-100,-53,-65,-100,-100,-100,-100,-100,-100,-70,-100,-100,-53,-71
1662477018.541278,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-80,-80,-77,-74,-100,-79,-100,-100,-100,-75,-100,-100,-100,-39,-78,-77,-79,-61,-77,-100,-78,-100,-61,-100,-100,-80,-42,-79,-82,-76,-81,-40,-61,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662477019.540698,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-83,-100,-100,-100,-53,-77,-75,-100,-65,-100,-100,-100,-100,-65,-100,-100,-100,-48,-100,-100,-76,-100,-51,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477020.541024,-100,-73,-71,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-66,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-66,-79,-71,-100,-57,-100,-100,-100,-51,-70,-75,-62,-72,-100,-100,-66,-100,-72,-100,-74,-61,-50,-67,-100,-75,-100,-50,-73,-78,-100,-100,-100,-100,-100,-62,-100,-100,-53,-62
1662477021.541003,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-78,-80,-100,-71,-100,-100,-100,-100,-70,-100,-100,-100,-46,-100,-100,-79,-100,-48,-71,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477022.541259,-100,-69,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-66,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-76,-100,-100,-75,-100,-67,-79,-71,-100,-58,-100,-100,-100,-53,-75,-75,-56,-69,-100,-100,-61,-100,-69,-100,-74,-55,-53,-61,-100,-75,-100,-53,-69,-78,-100,-100,-100,-100,-100,-56,-100,-100,-53,-56
1662477023.540675,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-100,-100,-47,-69,-68,-100,-70,-100,-100,-100,-100,-69,-100,-100,-100,-46,-100,-100,-69,-100,-46,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477024.540699,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-77,-78,-100,-100,-100,-100,-100,-80,-100,-100,-100,-41,-82,-79,-75,-61,-100,-100,-100,-100,-61,-100,-100,-77,-42,-100,-100,-80,-100,-40,-60,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100
1662477025.541257,-100,-39,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-73,-80,-77,-100,-76,-100,-100,-100,-73,-100,-100,-100,-39,-77,-79,-77,-39,-80,-100,-100,-100,-39,-100,-81,-74,-41,-100,-73,-77,-80,-39,-40,-100,-100,-100,-100,-100,-75,-76,-100,-100,-71,-73
1662477026.540821,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-71,-78,-100,-100,-100,-100,-64,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-66,-78,-100,-100,-67,-100,-100,-100,-53,-74,-74,-60,-65,-100,-100,-65,-100,-66,-100,-80,-61,-53,-66,-100,-75,-100,-53,-65,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-61
1662477027.541253,-100,-60,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-40,-100,-100,-100,-100,-100,-100,-100,-80,-77,-76,-100,-78,-100,-100,-100,-73,-100,-100,-100,-39,-77,-78,-75,-58,-77,-100,-78,-100,-59,-100,-100,-77,-42,-82,-82,-77,-81,-40,-60,-100,-100,-100,-100,-100,-100,-76,-100,-100,-80,-75
1662477028.540697,-100,-58,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-80,-100,-78,-76,-100,-79,-100,-100,-100,-75,-100,-100,-100,-35,-75,-76,-77,-57,-76,-100,-100,-100,-60,-100,-100,-77,-40,-79,-100,-76,-100,-35,-58,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-75
1662477029.541026,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-100,-100,-44,-100,-100,-100,-81,-100,-100,-78,-72,-75,-100,-100,-75,-81,-100,-100,-70,-81,-100,-100,-44,-100,-100,-74,-55,-74,-100,-76,-100,-54,-100,-81,-74,-44,-75,-72,-100,-73,-43,-56,-100,-100,-100,-100,-100,-100,-75,-100,-100,-62,-72
1662477030.540554,-100,-69,-71,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-64,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-77,-100,-100,-70,-100,-66,-75,-71,-100,-54,-100,-100,-100,-49,-70,-70,-62,-69,-100,-100,-64,-100,-70,-100,-74,-62,-48,-66,-100,-69,-100,-50,-71,-78,-100,-100,-100,-100,-100,-61,-100,-100,-53,-61
1662477031.540953,-100,-39,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-82,-72,-100,-100,-100,-100,-100,-75,-100,-100,-78,-100,-100,-76,-35,-100,-100,-100,-100,-100,-100,-100,-73,-75,-70,-100,-79,-100,-100,-100,-72,-82,-100,-100,-34,-70,-70,-74,-40,-70,-100,-78,-100,-39,-100,-81,-76,-39,-77,-73,-71,-80,-35,-39,-100,-100,-100,-100,-100,-75,-77,-100,-100,-71,-76
1662477032.540683,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-45,-100,-100,-100,-100,-100,-100,-100,-100,-77,-72,-100,-100,-100,-100,-100,-73,-100,-100,-100,-44,-73,-74,-75,-72,-76,-100,-100,-100,-66,-82,-100,-77,-44,-100,-100,-74,-100,-43,-65,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662477033.540759,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-45,-83,-69,-75,-63,-76,-100,-100,-100,-63,-100,-100,-77,-45,-100,-100,-82,-100,-45,-65,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662477034.540924,-100,-70,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-58,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-74,-100,-100,-67,-100,-59,-73,-71,-100,-53,-100,-100,-100,-50,-71,-66,-61,-59,-100,-100,-59,-100,-58,-100,-100,-60,-51,-58,-100,-67,-100,-50,-59,-76,-100,-100,-100,-100,-100,-59,-100,-100,-53,-59
1662477035.540985,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-68,-100,-100,-100,-100,-100,-70,-100,-100,-79,-100,-100,-79,-28,-100,-100,-100,-100,-100,-100,-100,-78,-68,-80,-100,-80,-100,-100,-100,-72,-100,-100,-100,-29,-78,-79,-78,-55,-70,-100,-78,-100,-55,-76,-100,-77,-37,-79,-78,-80,-81,-29,-54,-100,-100,-100,-100,-100,-79,-77,-81,-100,-76,-78
1662477036.541154,-100,-66,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-48,-68,-69,-100,-63,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-71,-100,-48,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477037.541249,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-80,-100,-100,-100,-50,-100,-100,-100,-81,-100,-100,-78,-72,-75,-100,-100,-75,-81,-100,-100,-74,-81,-100,-100,-49,-100,-100,-74,-64,-74,-100,-78,-100,-65,-100,-81,-74,-50,-79,-72,-100,-72,-50,-63,-100,-100,-100,-100,-100,-100,-75,-100,-100,-63,-72
1662477038.540542,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-68,-100,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-76,-36,-100,-100,-100,-100,-100,-100,-100,-78,-68,-79,-100,-79,-100,-100,-100,-72,-82,-100,-100,-36,-77,-79,-78,-53,-69,-100,-78,-100,-53,-100,-100,-78,-40,-77,-79,-77,-80,-36,-53,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-76
1662477039.540905,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-76,-28,-100,-100,-100,-100,-100,-100,-100,-78,-67,-79,-100,-79,-100,-100,-100,-72,-82,-100,-100,-28,-79,-80,-78,-55,-70,-100,-78,-100,-55,-76,-100,-78,-37,-77,-79,-78,-100,-29,-55,-100,-100,-100,-100,-100,-76,-77,-100,-100,-78,-77
1662477040.540985,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-77,-70,-100,-100,-100,-100,-100,-80,-100,-100,-100,-42,-80,-68,-75,-62,-76,-100,-100,-100,-61,-100,-100,-77,-43,-100,-100,-68,-100,-41,-63,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662477041.540988,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-69,-100,-100,-100,-100,-100,-67,-100,-100,-78,-100,-79,-79,-32,-100,-100,-100,-100,-100,-100,-100,-81,-70,-80,-100,-78,-100,-100,-100,-72,-80,-100,-100,-34,-77,-78,-76,-52,-68,-100,-78,-100,-53,-78,-100,-76,-39,-77,-78,-79,-81,-33,-53,-100,-100,-100,-100,-100,-77,-78,-100,-81,-78,-77
1662477042.541404,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-78,-83,-69,-84,-100,-100,-100,-89,-70,-80,-84,-78,-88,-79,-76,-28,-73,-75,-84,-100,-88,-73,-79,-78,-69,-81,-76,-78,-81,-100,-73,-77,-80,-100,-60,-37,-78,-79,-74,-59,-69,-59,-79,-48,-60,-78,-78,-78,-50,-77,-76,-79,-79,-37,-61,-100,-78,-43,-74,-84,-77,-77,-100,-81,-76,-78
1662477043.540726,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-53,-77,-76,-100,-66,-100,-100,-100,-100,-65,-100,-100,-100,-49,-100,-100,-75,-100,-52,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477044.541079,-100,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-81,-100,-100,-100,-48,-68,-68,-100,-65,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-68,-100,-47,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477045.541478,-100,-52,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-72,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-76,-26,-100,-100,-100,-100,-100,-100,-100,-73,-75,-76,-100,-76,-100,-100,-100,-74,-100,-100,-100,-26,-76,-75,-75,-51,-70,-100,-100,-100,-51,-100,-81,-74,-35,-77,-73,-78,-80,-26,-51,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-76
1662477046.541054,-100,-40,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-72,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-76,-37,-100,-100,-100,-100,-100,-100,-100,-73,-75,-76,-100,-76,-100,-100,-100,-73,-100,-100,-100,-37,-76,-75,-75,-40,-70,-100,-100,-100,-40,-100,-81,-77,-41,-100,-73,-78,-80,-37,-39,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-76
1662477047.540706,-100,-53,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-82,-100,-100,-71,-100,-100,-100,-44,-77,-75,-62,-53,-100,-100,-66,-100,-53,-100,-75,-61,-44,-66,-100,-74,-100,-43,-53,-100,-100,-100,-100,-100,-100,-62,-100,-100,-53,-62
1662477048.541522,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-25,-100,-100,-100,-100,-100,-100,-100,-81,-80,-78,-100,-74,-100,-100,-100,-71,-100,-100,-100,-26,-79,-78,-76,-40,-79,-100,-78,-100,-51,-100,-100,-77,-35,-76,-82,-79,-82,-26,-40,-100,-100,-100,-100,-100,-100,-77,-100,-100,-80,-78
1662477049.541003,-80,-54,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-75,-100,-69,-84,-100,-100,-100,-89,-66,-80,-84,-79,-88,-79,-76,-28,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-78,-81,-100,-73,-76,-100,-100,-60,-36,-77,-100,-73,-58,-68,-59,-81,-48,-61,-77,-78,-76,-50,-77,-79,-79,-75,-36,-61,-100,-78,-43,-74,-84,-75,-76,-100,-100,-76,-74
1662477050.540847,-100,-65,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-63,-100,-100,-100,-51,-100,-100,-100,-100,-100,-100,-78,-100,-100,-69,-100,-64,-82,-100,-100,-47,-100,-100,-100,-50,-70,-69,-64,-64,-100,-100,-64,-100,-66,-100,-79,-63,-51,-64,-100,-64,-100,-50,-64,-78,-100,-100,-100,-100,-100,-63,-100,-100,-53,-51
1662477051.540626,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-39,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-39,-80,-80,-100,-62,-100,-100,-100,-100,-62,-100,-100,-100,-43,-100,-100,-80,-100,-40,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662477052.540569,-80,-52,-100,-100,-100,-60,-100,-100,-100,-100,-89,-100,-100,-78,-83,-69,-84,-100,-100,-100,-89,-67,-80,-84,-78,-100,-79,-79,-33,-100,-100,-100,-100,-88,-100,-100,-78,-68,-80,-100,-79,-100,-100,-100,-78,-80,-100,-60,-39,-77,-78,-73,-59,-69,-59,-79,-53,-60,-78,-100,-76,-52,-77,-78,-79,-81,-39,-60,-100,-100,-100,-100,-84,-77,-78,-100,-81,-76,-77
1662477053.541205,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-79,-100,-100,-73,-100,-70,-79,-100,-100,-70,-100,-100,-100,-43,-73,-74,-68,-64,-100,-100,-68,-100,-64,-100,-77,-69,-43,-69,-100,-73,-100,-42,-64,-100,-100,-100,-100,-100,-100,-69,-100,-100,-53,-69
1662477054.540821,-100,-43,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-82,-72,-100,-81,-100,-100,-100,-75,-100,-100,-78,-100,-100,-76,-37,-100,-100,-100,-100,-100,-100,-100,-73,-75,-70,-100,-79,-100,-100,-100,-74,-82,-100,-100,-36,-78,-81,-74,-44,-70,-100,-78,-100,-44,-100,-81,-76,-40,-77,-73,-71,-80,-35,-44,-100,-100,-100,-100,-100,-75,-77,-100,-100,-71,-76
1662477055.541298,-100,-71,-71,-100,-100,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-66,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-77,-100,-100,-70,-100,-67,-75,-71,-100,-52,-100,-100,-100,-47,-69,-79,-66,-58,-100,-100,-56,-100,-58,-100,-74,-60,-47,-67,-100,-69,-100,-48,-71,-76,-100,-100,-100,-100,-100,-61,-100,-100,-53,-59
1662477056.540710,-100,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-43,-100,-100,-100,-81,-100,-100,-80,-72,-75,-75,-100,-76,-81,-100,-100,-74,-81,-100,-100,-44,-75,-76,-77,-64,-74,-100,-69,-100,-62,-100,-78,-77,-44,-75,-69,-100,-73,-43,-63,-100,-100,-100,-100,-100,-100,-73,-100,-100,-61,-75
1662477057.540615,-100,-64,-71,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-70,-100,-100,-100,-100,-58,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-80,-100,-100,-73,-100,-57,-80,-71,-100,-51,-100,-100,-100,-59,-72,-71,-56,-66,-100,-100,-57,-100,-65,-100,-100,-56,-57,-64,-100,-77,-100,-58,-65,-76,-100,-100,-100,-100,-100,-55,-100,-100,-53,-55
1662477058.540721,-100,-41,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-100,-100,-78,-100,-100,-78,-100,-100,-100,-36,-100,-100,-100,-100,-100,-100,-100,-80,-79,-77,-100,-78,-100,-100,-100,-75,-100,-100,-100,-37,-78,-78,-75,-41,-79,-100,-78,-100,-41,-100,-100,-77,-41,-82,-82,-77,-81,-37,-41,-100,-100,-100,-100,-100,-100,-76,-100,-100,-80,-75
1662477059.540956,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-43,-100,-100,-100,-100,-100,-100,-100,-100,-77,-77,-100,-100,-100,-100,-100,-74,-100,-100,-100,-43,-77,-76,-75,-67,-76,-100,-100,-100,-66,-82,-100,-77,-44,-100,-100,-77,-100,-43,-66,-100,-100,-100,-100,-100,-81,-75,-100,-100,-100,-79
1662477060.540968,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-44,-100,-100,-72,-57,-100,-100,-81,-100,-55,-100,-81,-73,-45,-80,-72,-100,-73,-44,-55,-100,-100,-100,-100,-100,-100,-74,-100,-100,-67,-72
1662477061.541034,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-74,-100,-100,-100,-43,-100,-100,-74,-64,-100,-100,-79,-100,-53,-100,-81,-72,-38,-77,-72,-100,-75,-38,-63,-100,-100,-100,-100,-100,-100,-74,-100,-100,-69,-73
1662477062.541085,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-78,-73,-100,-100,-100,-80,-100,-100,-100,-72,-100,-100,-100,-43,-100,-100,-73,-66,-100,-100,-79,-100,-66,-100,-81,-73,-43,-77,-72,-100,-72,-43,-66,-100,-100,-100,-100,-100,-100,-73,-100,-100,-69,-75
1662477063.541123,-100,-61,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-100,-100,-100,-71,-78,-100,-100,-100,-100,-68,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-74,-100,-100,-73,-100,-65,-74,-100,-100,-53,-100,-100,-100,-60,-75,-72,-56,-61,-100,-100,-66,-100,-62,-100,-72,-60,-59,-68,-100,-71,-100,-59,-60,-100,-100,-100,-100,-100,-100,-56,-100,-100,-53,-57
1662477064.540739,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-70,-100,-100,-100,-100,-55,-100,-100,-100,-60,-100,-100,-100,-100,-100,-100,-82,-100,-100,-74,-100,-57,-81,-70,-100,-53,-100,-100,-100,-61,-78,-79,-52,-69,-100,-100,-56,-100,-68,-100,-100,-51,-60,-56,-100,-72,-100,-61,-69,-76,-100,-100,-100,-100,-100,-50,-100,-100,-53,-51
