timestamp,x,z,30:87:D9:71:54:**,30:87:D9:F1:76:**,30:87:D9:B1:82:**,78:D2:94:7F:EB:**,30:87:D9:71:F0:**,30:87:D9:71:61:**,00:24:6C:26:89:**,00:24:6C:26:87:**,30:87:D9:F1:F0:**,30:87:D9:31:77:**,30:87:D9:B1:55:**,30:87:D9:B1:81:**,30:87:D9:B1:77:**,30:87:D9:31:95:**,30:87:D9:B1:5B:**,30:87:D9:71:FC:**,30:87:D9:B1:5C:**,30:87:D9:71:59:**,30:87:D9:31:82:**,30:87:D9:71:82:**,30:87:D9:31:55:**,30:87:D9:B1:FC:**,30:87:D9:B1:54:**,30:87:D9:71:5C:**,30:87:D9:F2:06:**,08:36:C9:8E:F4:**,30:87:D9:F1:59:**,30:87:D9:F1:95:**,30:87:D9:F1:99:**,30:87:D9:B1:7D:**,30:87:D9:71:58:**,30:87:D9:71:77:**,30:87:D9:F1:5B:**,30:87:D9:71:55:**,30:87:D9:F1:7D:**,30:87:D9:71:81:**,30:87:D9:B1:7F:**,30:87:D9:F1:FC:**,30:87:D9:B1:89:**,A8:5E:45:1B:B8:**,30:87:D9:B2:06:**,30:87:D9:31:81:**,30:87:D9:F1:82:**,30:87:D9:71:7D:**,00:24:6C:2D:1A:**,30:87:D9:31:5B:**,30:87:D9:31:59:**,30:87:D9:71:72:**,30:87:D9:31:99:**,30:87:D9:31:89:**,30:87:D9:71:89:**,30:87:D9:71:9A:**,30:87:D9:71:76:**,30:87:D9:31:FC:**,30:87:D9:31:72:**,30:87:D9:32:06:**,30:87:D9:71:7C:**,30:87:D9:31:76:**,30:87:D9:71:95:**,30:87:D9:F1:81:**,30:87:D9:31:9A:**,30:87:D9:71:99:**,30:87:D9:72:06:**,30:87:D9:F1:7F:**,30:87:D9:F1:89:**,30:87:D9:31:7F:**,30:87:D9:B1:99:**,30:87:D9:B1:76:**,34:97:F6:6B:EB:**,30:87:D9:B1:F0:**,30:87:D9:31:7C:**,30:87:D9:31:7D:**,30:87:D9:31:5C:**,30:87:D9:B1:95:**,30:87:D9:B1:9A:**,30:87:D9:B1:59:**,30:87:D9:71:5B:**,30:87:D9:71:7F:**,30:87:D9:F1:9A:**
1662476888,3.2480011,20.5250854,-100,-51,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-79,-100,-81,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-27,-100,-100,-100,-100,-100,-100,-100,-79,-80,-77,-100,-74,-100,-100,-100,-71,-100,-100,-100,-27,-76,-78,-77,-50,-77,-100,-75,-100,-51,-100,-81,-78,-36,-77,-81,-77,-80,-27,-51,-100,-100,-100,-100,-100,-75,-79,-100,-100,-80,-77
1662476889,3.2442875,20.5243111,-100,-73,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-67,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-68,-79,-71,-100,-53,-100,-100,-100,-49,-70,-75,-61,-74,-100,-100,-68,-100,-74,-100,-74,-60,-50,-68,-100,-75,-100,-49,-73,-78,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476890,3.251318,20.5230808,-100,-52,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-69,-79,-100,-100,-65,-100,-80,-100,-46,-74,-74,-62,-53,-100,-100,-69,-100,-53,-100,-77,-61,-47,-69,-100,-76,-100,-46,-52,-100,-100,-100,-100,-100,-100,-61,-100,-100,-53,-60
1662476891,3.2442513,20.521122,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-66,-67,-100,-60,-100,-100,-100,-100,-61,-100,-100,-100,-46,-100,-100,-66,-100,-48,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476892,3.2433167,20.5211143,-100,-52,-100,-100,-100,-100,-80,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-65,-78,-100,-100,-65,-100,-100,-100,-45,-74,-77,-72,-66,-100,-100,-69,-100,-65,-100,-78,-71,-45,-70,-100,-75,-100,-45,-65,-100,-100,-100,-100,-100,-100,-64,-100,-100,-53,-71
1662476893,3.2354031,20.5221405,-100,-65,-100,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-67,-100,-100,-100,-58,-100,-100,-100,-100,-100,-100,-78,-100,-100,-75,-100,-66,-82,-100,-100,-51,-100,-100,-100,-58,-75,-75,-52,-65,-100,-100,-67,-100,-66,-100,-79,-55,-57,-67,-100,-75,-100,-57,-64,-78,-100,-100,-100,-100,-100,-56,-100,-100,-53,-51
1662476894,3.2439384,20.5182972,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-83,-68,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-79,-29,-100,-100,-100,-100,-100,-100,-100,-77,-68,-78,-100,-80,-100,-100,-100,-72,-80,-100,-100,-29,-76,-79,-78,-54,-69,-100,-78,-100,-54,-76,-100,-77,-41,-79,-78,-78,-81,-29,-52,-100,-100,-100,-100,-100,-79,-77,-81,-81,-78,-78
1662476895,3.2424545,20.5183525,-80,-56,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-75,-100,-70,-84,-100,-100,-100,-89,-70,-80,-84,-79,-88,-79,-75,-27,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-78,-81,-100,-73,-77,-100,-100,-60,-36,-77,-100,-73,-59,-70,-59,-81,-48,-61,-77,-78,-76,-50,-77,-79,-100,-75,-37,-61,-100,-78,-43,-74,-84,-75,-76,-100,-100,-76,-74
1662476896,3.2480736,20.5236053,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-69,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-79,-30,-100,-100,-100,-100,-100,-100,-100,-77,-69,-78,-100,-80,-100,-100,-100,-72,-80,-100,-100,-29,-76,-79,-78,-55,-69,-100,-78,-100,-56,-76,-100,-78,-37,-79,-78,-78,-81,-31,-55,-100,-100,-100,-100,-100,-78,-77,-81,-81,-78,-77
1662476897,3.2490158,20.522995,-100,-52,-100,-100,-100,-100,-100,-78,-100,-100,-100,-78,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-64,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-79,-100,-100,-77,-100,-67,-79,-100,-100,-68,-100,-82,-100,-44,-78,-75,-60,-53,-100,-100,-70,-100,-52,-100,-77,-59,-44,-68,-100,-75,-100,-44,-52,-100,-100,-100,-100,-100,-100,-59,-100,-100,-53,-60
1662476898,3.2478065,20.5224686,-100,-63,-100,-100,-100,-100,-100,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-82,-100,-100,-100,-74,-100,-100,-69,-100,-82,-100,-38,-100,-100,-100,-81,-100,-100,-81,-78,-76,-75,-100,-69,-80,-100,-100,-66,-81,-82,-100,-39,-75,-76,-71,-63,-74,-100,-69,-100,-70,-100,-79,-71,-39,-70,-76,-75,-78,-38,-63,-100,-100,-100,-100,-100,-100,-69,-100,-100,-66,-67
1662476899,3.247345,20.521843,-100,-53,-100,-100,-100,-100,-100,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-67,-100,-82,-100,-42,-100,-100,-100,-100,-100,-100,-81,-100,-100,-75,-100,-66,-80,-100,-100,-58,-100,-82,-100,-42,-75,-76,-63,-52,-100,-100,-66,-100,-53,-100,-79,-63,-43,-67,-100,-75,-100,-42,-52,-100,-100,-100,-100,-100,-100,-63,-100,-100,-53,-62
1662476900,3.2481709,20.5228157,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-83,-68,-100,-100,-100,-100,-100,-69,-100,-100,-79,-100,-100,-79,-35,-100,-100,-100,-100,-100,-100,-100,-77,-68,-78,-100,-80,-100,-100,-100,-72,-80,-100,-100,-34,-76,-79,-78,-53,-69,-100,-78,-100,-53,-76,-100,-77,-39,-79,-78,-78,-81,-34,-54,-100,-100,-100,-100,-100,-79,-77,-81,-81,-78,-78
1662476901,3.236433,20.5209808,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-80,-35,-100,-100,-100,-100,-100,-100,-100,-100,-78,-79,-100,-100,-100,-100,-100,-76,-100,-100,-100,-35,-78,-79,-79,-57,-76,-100,-100,-100,-58,-82,-100,-78,-40,-100,-100,-77,-100,-34,-60,-100,-100,-100,-100,-100,-81,-76,-100,-100,-100,-74
1662476902,3.2482204,20.5222816,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-82,-69,-100,-100,-100,-100,-100,-69,-100,-100,-78,-100,-100,-76,-28,-100,-100,-100,-100,-100,-100,-100,-78,-69,-79,-100,-79,-100,-100,-100,-72,-82,-100,-100,-29,-80,-79,-78,-55,-70,-100,-78,-100,-55,-100,-100,-78,-36,-77,-80,-77,-80,-29,-55,-100,-100,-100,-100,-100,-76,-77,-100,-100,-77,-77
1662476903,3.2442951,20.5205135,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-80,-80,-76,-75,-100,-79,-100,-100,-100,-75,-100,-100,-100,-47,-78,-77,-79,-62,-80,-100,-78,-100,-62,-100,-100,-80,-45,-79,-82,-77,-81,-46,-63,-100,-100,-100,-100,-100,-100,-79,-100,-100,-80,-78
1662476904,3.2484837,20.5231705,-100,-63,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-62,-100,-100,-100,-52,-100,-100,-100,-100,-100,-100,-76,-100,-100,-75,-100,-64,-79,-71,-100,-58,-100,-100,-100,-53,-75,-75,-55,-69,-100,-100,-64,-100,-69,-100,-74,-55,-53,-65,-100,-75,-100,-53,-64,-78,-100,-100,-100,-100,-100,-54,-100,-100,-53,-55
1662476905,3.2496376,20.5218506,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-67,-100,-100,-100,-100,-100,-100,-100,-100,-100,-49,-68,-69,-100,-66,-100,-100,-100,-100,-66,-100,-100,-100,-46,-100,-100,-69,-100,-48,-66,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476906,3.2557812,20.5209332,-100,-69,-68,-100,-100,-100,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-74,-81,-100,-100,-100,-100,-56,-100,-100,-100,-57,-100,-100,-100,-100,-100,-100,-82,-100,-100,-74,-100,-57,-81,-70,-100,-52,-100,-100,-100,-57,-78,-79,-61,-69,-100,-100,-56,-100,-68,-100,-100,-62,-57,-57,-100,-72,-100,-57,-69,-76,-100,-100,-100,-100,-100,-61,-100,-100,-53,-48
1662476907,3.3006287,20.5244942,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-69,-79,-100,-100,-65,-100,-100,-100,-45,-75,-74,-62,-53,-100,-100,-69,-100,-64,-100,-77,-61,-47,-69,-100,-73,-100,-46,-53,-100,-100,-100,-100,-100,-100,-62,-100,-100,-53,-61
1662476908,3.5290833,20.5144958,-100,-62,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-38,-100,-100,-100,-100,-100,-100,-100,-100,-77,-80,-100,-100,-100,-100,-100,-80,-100,-100,-100,-38,-81,-82,-75,-62,-76,-100,-100,-100,-62,-100,-100,-77,-42,-100,-100,-80,-100,-40,-62,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476909,3.7942085,20.5047722,-100,-51,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-74,-100,-72,-100,-81,-100,-100,-100,-78,-100,-100,-75,-100,-100,-76,-26,-100,-100,-100,-100,-100,-100,-100,-73,-75,-76,-100,-76,-100,-100,-100,-73,-100,-100,-100,-26,-76,-75,-75,-50,-70,-100,-100,-100,-50,-100,-81,-77,-35,-100,-73,-78,-80,-27,-50,-100,-100,-100,-100,-100,-75,-75,-100,-100,-71,-76
1662476910,4.0682182,20.5032501,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-100,-100,-77,-69,-100,-100,-100,-100,-100,-80,-100,-100,-100,-47,-68,-68,-75,-67,-76,-100,-100,-100,-66,-100,-100,-77,-46,-100,-100,-70,-100,-46,-65,-100,-100,-100,-100,-100,-100,-75,-100,-100,-100,-79
1662476911,4.3444462,20.5088673,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-100,-100,-49,-70,-67,-100,-61,-100,-100,-100,-100,-63,-100,-100,-100,-47,-100,-100,-69,-100,-48,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476912,4.5559711,20.52491,-100,-61,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-78,-100,-78,-100,-100,-100,-100,-100,-77,-100,-100,-79,-100,-100,-80,-48,-100,-100,-100,-100,-100,-100,-80,-100,-78,-76,-100,-79,-100,-100,-100,-78,-100,-100,-100,-49,-75,-76,-81,-62,-76,-100,-100,-100,-61,-82,-100,-81,-46,-79,-100,-77,-100,-47,-61,-100,-100,-100,-100,-100,-81,-81,-100,-100,-100,-82
1662476913,4.740799,20.5183144,-100,-63,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-83,-100,-100,-100,-48,-70,-70,-100,-62,-100,-100,-100,-100,-63,-100,-100,-100,-47,-100,-100,-69,-100,-49,-63,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476914,4.9076881,20.4731274,-100,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-100,-100,-100,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-100,-100,-77,-69,-100,-100,-100,-100,-100,-81,-100,-100,-100,-43,-68,-69,-100,-68,-100,-100,-100,-100,-68,-100,-100,-100,-44,-100,-100,-68,-100,-43,-68,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476915,5.0668087,20.4640083,-100,-63,-100,-100,-100,-100,-80,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-63,-100,-100,-100,-45,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-64,-82,-100,-100,-66,-100,-100,-100,-45,-78,-74,-69,-65,-100,-100,-64,-100,-65,-100,-79,-70,-45,-63,-100,-74,-100,-45,-65,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476916,5.1930828,20.4659271,-100,-54,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-46,-100,-100,-100,-81,-100,-100,-80,-72,-75,-75,-100,-76,-81,-100,-100,-70,-81,-100,-100,-46,-75,-76,-74,-57,-74,-100,-69,-100,-55,-100,-78,-74,-47,-75,-72,-75,-72,-46,-55,-100,-100,-100,-100,-100,-100,-73,-100,-100,-62,-75
1662476919,5.251936,20.4760036,-100,-59,-100,-100,-100,-100,-100,-78,-100,-100,-100,-74,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-68,-100,-82,-100,-42,-100,-100,-100,-81,-100,-100,-80,-78,-75,-75,-100,-73,-81,-100,-100,-71,-81,-82,-100,-42,-75,-76,-67,-59,-74,-100,-69,-100,-58,-100,-72,-70,-42,-69,-75,-75,-74,-43,-56,-100,-100,-100,-100,-100,-100,-76,-100,-100,-66,-76
1662476920,5.2583828,20.4850693,-100,-52,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-44,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-67,-79,-100,-100,-64,-100,-82,-100,-43,-76,-75,-59,-53,-100,-100,-69,-100,-54,-100,-77,-60,-44,-70,-100,-74,-100,-44,-53,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476921,5.2524338,20.4835453,-100,-60,-100,-100,-100,-100,-100,-78,-100,-100,-100,-80,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-77,-100,-82,-100,-47,-100,-100,-100,-81,-100,-100,-81,-78,-76,-75,-100,-77,-80,-100,-100,-73,-81,-82,-100,-48,-75,-76,-67,-63,-74,-100,-76,-100,-63,-100,-79,-70,-48,-76,-76,-75,-78,-49,-61,-100,-100,-100,-100,-100,-100,-71,-100,-100,-66,-72
1662476922,5.2535629,20.4824276,-100,-71,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-78,-80,-100,-100,-100,-100,-61,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-60,-79,-71,-100,-54,-100,-100,-100,-50,-70,-75,-68,-69,-100,-100,-61,-100,-71,-100,-74,-66,-49,-61,-100,-75,-100,-50,-71,-78,-100,-100,-100,-100,-100,-66,-100,-100,-53,-67
1662476923,5.251482,20.4814777,-100,-52,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-81,-100,-78,-100,-100,-100,-100,-66,-100,-100,-100,-49,-100,-100,-100,-100,-100,-100,-79,-100,-100,-75,-100,-68,-78,-100,-100,-66,-100,-100,-100,-50,-74,-74,-60,-51,-100,-100,-67,-100,-52,-100,-80,-60,-49,-67,-100,-75,-100,-49,-54,-100,-100,-100,-100,-100,-100,-60,-100,-100,-53,-60
1662476924,5.2489948,20.4800262,-100,-51,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-79,-100,-100,-100,-26,-100,-100,-100,-100,-100,-100,-100,-81,-80,-78,-100,-74,-100,-100,-100,-71,-100,-100,-100,-27,-79,-78,-76,-50,-79,-100,-76,-100,-50,-100,-100,-77,-35,-76,-80,-79,-80,-27,-50,-100,-100,-100,-100,-100,-100,-77,-100,-100,-81,-78
1662476925,5.2422352,20.4773827,-100,-53,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-69,-79,-100,-100,-65,-100,-82,-100,-46,-74,-74,-61,-53,-100,-100,-66,-100,-52,-100,-77,-60,-43,-68,-100,-75,-100,-45,-53,-100,-100,-100,-100,-100,-100,-61,-100,-100,-53,-61
1662476926,5.2437191,20.4783154,-100,-53,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-77,-83,-68,-100,-100,-100,-100,-100,-70,-100,-100,-78,-100,-100,-79,-33,-100,-100,-100,-100,-100,-100,-100,-81,-70,-80,-100,-78,-100,-100,-100,-72,-80,-100,-100,-34,-77,-78,-77,-54,-68,-100,-79,-100,-53,-77,-100,-77,-40,-77,-78,-79,-81,-34,-54,-100,-100,-100,-100,-100,-78,-78,-100,-81,-78,-77
1662476927,5.2441406,20.4793739,-100,-55,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-76,-100,-82,-100,-47,-100,-100,-100,-81,-100,-100,-78,-71,-75,-75,-100,-75,-81,-100,-100,-74,-81,-100,-100,-46,-75,-76,-75,-55,-74,-100,-76,-100,-56,-100,-81,-74,-46,-75,-71,-100,-74,-46,-55,-100,-100,-100,-100,-100,-100,-74,-100,-100,-61,-75
1662476928,5.2558041,20.4851379,-80,-53,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-77,-100,-70,-84,-100,-100,-100,-89,-69,-80,-84,-78,-88,-79,-77,-34,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-77,-81,-100,-73,-78,-100,-100,-60,-39,-100,-100,-73,-58,-70,-59,-81,-48,-59,-79,-78,-76,-52,-77,-79,-100,-75,-39,-59,-100,-78,-43,-74,-84,-76,-76,-100,-100,-76,-74
1662476929,5.2460842,20.478714,-100,-53,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-100,-100,-82,-100,-100,-100,-100,-100,-100,-66,-100,-100,-100,-43,-100,-100,-100,-100,-100,-100,-79,-100,-100,-74,-100,-66,-79,-100,-100,-68,-100,-82,-100,-42,-76,-75,-70,-53,-100,-100,-66,-100,-63,-100,-77,-69,-41,-68,-100,-74,-100,-42,-53,-100,-100,-100,-100,-100,-100,-70,-100,-100,-53,-69
1662476930,5.2443066,20.4776344,-100,-40,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-100,-100,-78,-100,-100,-77,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-100,-81,-80,-77,-100,-74,-100,-100,-100,-71,-100,-100,-100,-33,-76,-77,-76,-41,-79,-100,-78,-100,-40,-100,-100,-77,-39,-76,-82,-77,-82,-34,-41,-100,-100,-100,-100,-100,-100,-76,-100,-100,-80,-75
1662476931,5.2450294,20.4789734,-100,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-50,-100,-100,-100,-100,-100,-100,-100,-100,-100,-76,-100,-100,-100,-100,-100,-80,-100,-100,-100,-50,-77,-76,-100,-60,-100,-100,-100,-100,-60,-100,-100,-100,-48,-100,-100,-75,-100,-50,-59,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476932,5.246912,20.4802475,-100,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-70,-100,-100,-100,-100,-100,-81,-100,-100,-100,-47,-68,-69,-100,-64,-100,-100,-100,-100,-64,-100,-100,-100,-46,-100,-100,-70,-100,-46,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476933,5.2499352,20.4813251,-100,-59,-100,-100,-100,-100,-100,-78,-100,-100,-100,-77,-100,-100,-100,-79,-100,-100,-100,-100,-100,-77,-100,-100,-78,-100,-100,-100,-35,-100,-100,-100,-100,-100,-100,-79,-75,-78,-100,-100,-77,-81,-100,-100,-72,-100,-100,-100,-34,-100,-100,-75,-58,-78,-100,-81,-100,-58,-100,-78,-72,-34,-79,-75,-100,-75,-34,-59,-100,-100,-100,-100,-100,-100,-75,-100,-100,-71,-75
1662476934,5.2511253,20.4823914,-100,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-69,-100,-100,-100,-100,-100,-83,-100,-100,-100,-49,-67,-70,-100,-65,-100,-100,-100,-100,-63,-100,-100,-100,-47,-100,-100,-69,-100,-48,-65,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476935,5.2472591,20.47999,-80,-57,-100,-89,-77,-60,-100,-77,-77,-83,-89,-77,-84,-77,-100,-70,-84,-100,-100,-100,-89,-70,-80,-84,-79,-88,-79,-77,-27,-73,-75,-84,-100,-88,-73,-79,-78,-69,-100,-76,-78,-81,-100,-73,-77,-100,-100,-60,-36,-100,-100,-73,-59,-70,-59,-81,-48,-62,-79,-78,-76,-53,-77,-79,-100,-75,-36,-62,-100,-78,-43,-74,-84,-76,-76,-100,-100,-76,-74
1662476936,5.2423344,20.4781456,-100,-69,-71,-100,-100,-100,-100,-78,-100,-100,-100,-81,-100,-100,-100,-100,-100,-100,-72,-72,-100,-100,-100,-100,-66,-100,-100,-100,-53,-100,-100,-100,-100,-100,-100,-78,-100,-100,-75,-100,-66,-79,-71,-100,-51,-100,-100,-100,-54,-75,-75,-57,-68,-100,-100,-66,-100,-68,-100,-79,-56,-55,-66,-100,-75,-100,-54,-69,-78,-100,-100,-100,-100,-100,-56,-100,-100,-53,-56
1662476937,5.2473755,20.4794197,-100,-56,-100,-100,-100,-100,-100,-100,-100,-100,-100,-79,-100,-100,-100,-73,-100,-100,-100,-100,-100,-76,-100,-100,-77,-100,-82,-100,-45,-100,-100,-100,-81,-100,-100,-80,-72,-75,-75,-100,-76,-81,-100,-100,-73,-81,-100,-100,-43,-75,-76,-74,-55,-74,-100,-69,-100,-55,-100,-78,-74,-45,-75,-72,-75,-72,-44,-55,-100,-100,-100,-100,-100,-100,-73,-100,-100,-62,-75
1662476938,5.2452755,20.4801598,-100,-71,-100,-100,-100,-100,-100,-83,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-48,-100,-100,-100,-100,-100,-100,-100,-100,-100,-74,-100,-100,-100,-100,-100,-82,-100,-100,-100,-48,-74,-72,-100,-64,-100,-100,-100,-100,-65,-100,-100,-100,-46,-100,-100,-70,-100,-48,-64,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
1662476939,5.2504902,20.481514,-100,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-47,-100,-100,-100,-100,-100,-100,-100,-100,-100,-80,-100,-100,-100,-100,-100,-81,-100,-100,-100,-47,-81,-79,-100,-69,-100,-100,-100,-100,-69,-100,-100,-100,-46,-100,-100,-81,-100,-46,-70,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100,-100
